batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_1138,I_048,C_01,0.7279,31.0864,90.97246201,0.267571935,1,0.651127852,0.266894171,4.61414005,0.740007981
B_0355,I_009,C_09,0.7540,15.1508,74.15882594,0.311923013,0.84614617,0.917883618,0.195622538,4.132091222,0.62792013
B_0417,I_051,C_20,0.7665,23.9531,96.09164258,0.190336938,0.90557893,0.76488678,0.260459168,4.409875953,0.752749075
B_1246,I_003,C_11,0.7739,34.9409,88.7756156,0.342157618,0.976462181,0.749172582,0.33663322,4.40235716,0.763068634
B_0931,I_077,C_09,0.5589,40.0000,65.97268648,0.5056631,0.981516848,0.914083642,0.201742257,3.785766893,1
B_0197,I_015,C_03,0.8111,31.1134,84.19224346,0.214936045,0.925290821,0.864329008,0.160917001,3.762535753,0.623134697
B_0580,I_009,C_22,0.6432,23.9074,75.07141555,0.413387363,0.6479123,0.836351588,0.439512049,4.51940027,0.784935011
B_1135,I_094,C_19,0.6488,26.5939,96.24416061,0.33216563,0.569977709,0.835173475,0.237304143,4.200338978,0.662589125
B_1814,I_024,C_09,0.5637,30.0046,71.16927855,0.448589644,1,0.594787545,0.123058764,4.681860637,0.699003883
B_1935,I_060,C_07,0.6670,29.8074,84.56280189,0.309817972,0.499565446,0.488868169,0.329989024,4.617061797,1
B_0434,I_004,C_04,0.5160,21.2403,68.85996465,0.451148294,0.508328585,0.788644769,0.306100441,4.084363001,0.844913541
B_0101,I_014,C_18,0.7350,33.1560,85.495319,0.315850252,0.770524339,0.942960239,0.235802712,4.44098428,0.881534452
B_1655,I_051,C_09,0.7264,30.6300,85.57787222,0.213747385,0.85672118,0.78259319,0.460915254,4.705080432,0.891535758
B_0395,I_014,C_19,0.8197,40.0000,75.03746091,0.197747921,0.581540669,0.846918206,0.342814679,4.835946328,0.733694379
B_1939,I_037,C_10,0.8917,32.9987,100,0.071527112,0.902354313,0.740725857,0.290593825,4.179506534,0.812305126
B_0221,I_062,C_20,0.4457,27.6064,78.76608738,0.617547488,0.797957513,0.465840995,0.424025028,3.74960058,0.707256253
B_1676,I_095,C_25,0.3225,26.8946,69.73757863,0.647418597,0.812916981,0.571040122,0.186089874,4.090618103,0.562179247
B_1498,I_009,C_16,0.6608,30.1650,84.45614757,0.385077624,0.731196096,1,0.36027662,4.045893344,0.731869191
B_1785,I_085,C_06,0.7022,22.5225,87.91755693,0.277140645,0.912980107,0.629556771,0.17862682,4.907504648,0.800310332
B_0345,I_060,C_10,0.7710,23.9282,79.75779418,0.248671072,0.760404314,0.919577618,0.134036628,4.194480022,0.591447688
B_1028,I_017,C_09,0.6566,24.4079,84.50675176,0.349556148,0.862631227,0.620623872,0.350979646,3.35709929,0.706557492
B_0889,I_031,C_12,0.6335,26.8300,82.37418327,0.343823735,0.662143101,0.737542867,0.236135713,4.431711971,0.693023123
B_1351,I_072,C_07,0.5170,33.8459,90.38972902,0.58174396,0.62674664,0.764202033,0.173008517,4.202223733,0.933563849
B_0553,I_096,C_18,0.4839,21.7591,72.24005533,0.469220291,0.882734157,0.84963917,0.380228152,4.330311796,0.92294857
B_0744,I_084,C_20,0.6823,30.2453,81.64249364,0.324676905,0.745267247,0.69496212,0.413924548,4.341048193,0.774403818
B_1542,I_038,C_06,0.4758,24.8629,76.49722265,0.535535314,0.682636554,0.854431987,0.157079862,3.840508382,0.95422644
B_0539,I_107,C_05,0.5918,39.2468,62.31517114,0.405264556,0.811512153,0.806891806,0.127723254,3.850757499,0.799743723
B_0907,I_028,C_20,0.4261,22.7271,78.75854556,0.560180197,0.76679396,0.505837808,0.244235147,3.712189619,0.554319029
B_1395,I_051,C_06,0.7909,23.1144,89.19537276,0.304518322,0.741708162,0.894565972,0.335295327,4.749525418,0.965753562
B_0116,I_024,C_02,0.6534,23.6542,91.86969643,0.298294205,1,0.991585255,0.417953726,5,0.591003336
B_0830,I_019,C_07,0.5003,24.7810,66.14918312,0.477552137,0.749556831,0.618633174,0.098928516,4.654842838,0.643275254
B_1938,I_003,C_17,0.5683,30.4583,88.25506058,0.457782626,0.633204068,0.936429911,0.351742202,4.763315191,0.783627454
B_0809,I_027,C_25,0.6557,25.4906,100,0.388065986,0.849726047,0.744438843,0.352654059,4.029739663,0.76830455
B_1311,I_013,C_17,0.8630,40.0000,84.3399205,0.098058949,0.434106001,0.731023987,0.231363639,4.720433823,0.918253013
B_1005,I_065,C_04,0.7447,17.3635,86.60584459,0.271555904,0.81803627,0.709239214,0.396301669,3.880348012,0.822994242
B_0306,I_073,C_06,0.3529,23.1724,83.44540074,0.678832893,0.739183622,0.659197762,0.167332345,4.135981367,0.645343567
B_1101,I_027,C_03,0.4844,22.0094,88.64628653,0.451121333,0.702837068,0.861946004,0.197798124,4.276025529,0.392233084
B_0480,I_066,C_05,0.9210,30.9144,74.53904086,0.127585261,0.59969658,0.801044343,0.237052125,3.303717159,1
B_1424,I_068,C_19,0.4984,28.4076,61.89355032,0.430877803,0.80515373,0.466419227,0.225138735,3.669828704,0.869408616
B_1076,I_053,C_01,0.4042,24.8628,77.05910824,0.558159315,0.791284828,0.839537204,0.303273635,3.799690147,0.704126788
B_0571,I_092,C_08,0.6748,26.6804,86.80657363,0.315701193,0.917500658,0.878168342,0.28328495,5,0.666996603
B_0619,I_094,C_21,0.6174,17.0084,91.73987482,0.447183066,0.941085604,0.581624889,0.131171967,3.72093178,0.875008727
B_1898,I_010,C_09,0.8920,36.2770,83.37701427,0.102876124,1,0.893039088,0.479982467,4.93980004,0.843342215
B_1266,I_102,C_11,0.7219,31.9111,88.27281294,0.158150797,0.664193276,0.63028366,0.331794225,4.464050105,0.721523331
B_0079,I_035,C_09,0.4073,20.7251,64.95560058,0.544169594,0.708147324,0.594483735,0.248346575,4.045479839,0.436538127
B_1912,I_115,C_10,0.3570,26.1976,69.64284127,0.650710192,0.976789603,0.673940239,0.128479409,4.551738732,0.576253012
B_0033,I_058,C_04,0.8951,31.2421,88.8165012,0.059808309,0.758726051,0.990101744,0.168838142,3.96703802,0.793709738
B_1538,I_116,C_22,0.5748,25.8162,75.99538945,0.436936347,1,0.733165311,0.273863934,3.972111741,0.613513696
B_1034,I_085,C_09,0.6344,25.3191,95.0444397,0.398151257,0.641667099,0.837727356,0.314875564,4.192671186,0.83348882
B_1563,I_049,C_24,0.6994,36.7754,71.96775641,0.335006992,0.711254138,0.819580362,0.404478626,4.592566567,0.998889162
B_0352,I_037,C_06,0.9140,35.0657,74.77650779,0.02,0.75597055,0.976274457,0.446853772,4.379916766,0.745224929
B_0164,I_035,C_24,0.6722,29.2993,87.76410394,0.302746049,0.368025466,0.694294727,0.270234023,4.937148839,0.983372775
B_0204,I_059,C_15,0.3727,20.9688,60.68267366,0.632626357,0.895670994,0.770599854,0.02259772,4.218897521,0.460909427
B_1054,I_038,C_05,0.4058,23.4133,74.93033224,0.615817202,0.741069752,0.756904104,0.181816356,4.088878075,0.817751579
B_1365,I_062,C_19,0.6123,32.1687,85.73812049,0.429009643,0.808040808,0.741140023,0.156705889,3.628416799,0.928204855
B_1967,I_119,C_19,0.5235,33.0088,58.97123109,0.531053789,0.583494354,0.645110448,0.268167031,4.173915262,0.876368825
B_0496,I_026,C_10,0.4439,20.6696,65.3687582,0.438047096,0.709236577,0.586358192,0.319462345,4.330834317,0.747652364
B_1625,I_055,C_14,0.5048,27.7447,77.92248245,0.484913575,1,0.867620686,0.31415414,4.431115131,0.689081712
B_1966,I_030,C_12,0.6445,27.6451,100,0.267368325,1,0.858067954,0.224619523,4.413075524,0.828746323
B_1963,I_099,C_13,0.4196,32.5487,75.6927619,0.630891243,0.902439168,0.640412676,0.371879256,3.96450045,0.672832613
B_0611,I_086,C_06,0.4247,21.8650,70.86554747,0.580363311,0.863991697,0.611650325,0.238660986,4.181674165,0.650664309
B_0433,I_019,C_02,0.4790,25.1989,89.2354387,0.525733108,0.707911774,0.652501444,0.301476768,4.246401714,0.56807663
B_1492,I_037,C_18,0.8857,39.8214,75.0200744,0.072661963,0.924719874,0.807910207,0.342596047,4.871346712,0.899993351
B_0219,I_084,C_23,0.6180,27.6931,80.51777006,0.345770641,0.743880659,0.983711679,0.442706211,3.732900318,0.663669264
B_1931,I_031,C_08,0.4326,29.3888,69.00096773,0.519766796,0.826038456,0.691306871,0.356005099,4.114026043,0.578279865
B_1466,I_006,C_24,0.5136,21.2855,71.14516744,0.521875649,0.803834018,0.716428091,0.268685831,3.705365315,0.611315277
B_0631,I_100,C_02,0.5285,26.9436,94.53434075,0.474756631,1,0.652372901,0.310078771,3.690151037,0.485120492
B_1382,I_063,C_17,0.6004,28.8398,82.72598567,0.526174767,0.767515382,0.998410448,0.078330158,3.653488344,0.749010021
B_1302,I_006,C_16,0.3905,21.4116,59.24095726,0.632916893,0.696820014,0.687405237,0.318950905,3.782840512,0.540355828
B_0060,I_039,C_10,0.6489,26.2817,77.75189456,0.342915921,0.715173277,0.661504636,0.347183159,4.526706853,0.8627598
B_0299,I_098,C_14,0.4603,24.1407,75.88810643,0.601921509,0.829956966,0.753103203,0.348370602,4.48997616,0.583296112
B_1711,I_098,C_15,0.5913,29.5003,82.6244165,0.376480809,0.734611868,0.658606477,0.192379736,4.677038869,0.656407084
B_0074,I_060,C_04,0.7502,40.0000,72.88963783,0.183934078,0.648531984,0.819843398,0.223754666,4.639266303,0.440205918
B_0163,I_091,C_02,0.8781,40.0000,73.75956978,0.177996367,0.722758454,0.915324481,0.290797868,4.445909721,0.980013342
B_1275,I_051,C_12,0.7253,30.4387,87.12951141,0.271223434,0.872105297,0.808668299,0.25417929,4.518446385,0.754704114
B_1594,I_083,C_12,0.3769,36.2224,54.43028878,0.587763108,0.316071111,0.804487604,0.24973624,3.624658368,0.295327788
B_1434,I_031,C_10,0.3000,23.6571,86.03132002,0.7,0.738164989,0.61594357,0.281174847,4.409389908,0.890722754
B_1613,I_118,C_08,0.9800,21.9524,78.21195017,0.078202159,0.586423124,0.807701391,0.175908132,4.859535773,0.854413118
B_0592,I_104,C_15,0.6605,31.5401,79.89834412,0.368808525,0.564964329,0.503924532,0.323341481,3.732881188,0.484332995
B_0317,I_067,C_14,0.5258,20.5146,78.73521099,0.423444171,1,0.738544362,0.33525956,3.657002571,0.694898479
B_0046,I_062,C_17,0.5019,26.6415,74.69935718,0.60716146,0.905983012,0.846596705,0.120117509,5,0.655244466
B_1720,I_074,C_12,0.3238,24.2606,68.99991298,0.666354043,0.701641018,0.487274441,0.095811095,4.426911981,0.383477769
B_1832,I_073,C_22,0.3694,20.5635,69.55085391,0.546624031,0.827789682,0.625882633,0.156703137,3.498811396,0.999755466
B_0428,I_064,C_21,0.5596,22.7092,71.15097751,0.508534741,0.485651778,0.936060967,0.232445131,3.89954997,0.935988676
B_0582,I_117,C_02,0.5609,33.2377,70.42244726,0.38536843,0.639046334,0.716035605,0.059070499,4.498432858,0.594706273
B_0077,I_008,C_02,0.4893,30.2035,86.80931746,0.427395347,0.743839286,0.690985975,0.242761757,4.393733378,0.930189502
B_1917,I_087,C_03,0.6971,23.8974,96.18089681,0.359519674,0.664079694,0.957451474,0.186765121,4.343498671,0.764948415
B_1415,I_036,C_11,0.4116,28.2716,69.28310245,0.655095077,0.515458258,0.828519264,0.068274851,3.393616893,0.690846004
B_0781,I_053,C_18,0.4264,19.3598,54.24981252,0.496290594,0.974918595,0.531501438,0.132794838,4.570742769,0.952350284
B_1920,I_095,C_03,0.3000,21.6759,76.11752946,0.7,0.779612825,0.696596051,0.301889772,4.418551091,0.862202473
B_1174,I_038,C_15,0.3000,27.8290,78.3093136,0.7,0.419516083,0.550146233,0.34642701,4.070691139,0.650332806
B_1320,I_009,C_16,0.6867,30.7556,80.84335387,0.257477783,0.912790037,0.560322653,0.15468185,4.798258452,0.821582301
B_0938,I_006,C_18,0.3000,12.6843,71.33497658,0.61442722,0.730337338,0.956891094,0.168060938,4.216242309,0.754703148
B_0031,I_033,C_07,0.7478,32.8316,84.22696692,0.248014231,0.737642154,0.557781698,0.265024696,4.096660316,0.955056749
B_1092,I_008,C_20,0.7804,32.1295,72.36601154,0.24323238,0.750419014,0.771717522,0.368900249,4.805929543,0.990600573
B_1616,I_114,C_04,0.6903,27.4026,90.30525036,0.354613643,0.843987076,0.786601243,0.247918004,5,0.987019259
B_1230,I_021,C_07,0.7268,30.6634,79.59674811,0.23394505,0.684268116,0.901605177,0.187264942,3.763381139,0.68671041
B_0975,I_021,C_20,0.6533,30.0888,83.28910257,0.321313207,0.793437956,0.84314978,0.3450999,3.843324442,0.76655624
B_1085,I_023,C_13,0.5684,24.0102,77.20292362,0.339934183,0.770493749,0.615877662,0.222995169,4.614034185,0.66978127
B_0515,I_087,C_12,0.7923,26.8203,80.56961001,0.267000095,1,0.852974867,0.281309642,5,0.868448923
B_1551,I_059,C_22,0.5731,17.4214,96.57236918,0.477827705,0.775315605,0.745692335,0.178676418,4.01958453,0.724759025
B_1568,I_026,C_03,0.6362,34.6598,85.47253347,0.469518769,0.58733665,0.850843303,0.26919318,4.188631219,0.754687373
B_1811,I_098,C_04,0.4479,26.7588,57.4897121,0.535653063,0.729851641,1,0.237585741,4.170923723,0.575372795
B_1574,I_081,C_04,0.5865,30.9539,70.77226371,0.523917322,0.747894238,0.55921432,0.133133429,4.210992949,0.722579512
B_0045,I_062,C_09,0.7108,34.7840,79.5637659,0.258474221,0.785901696,0.846534472,0.175685482,5,0.842438339
B_1687,I_112,C_12,0.3639,31.7573,62.52327193,0.57466349,0.563415666,0.688415635,0.136347483,4.053317051,0.503859621
B_0169,I_078,C_19,0.4710,28.9223,86.22242183,0.533803008,1,0.597616315,0.291044559,4.428134063,0.480622126
B_0304,I_016,C_25,0.7560,28.1874,70.29839946,0.2291513,0.860532334,0.972823828,0.141975565,4.088611452,0.684525215
B_0991,I_074,C_03,0.3024,22.2197,55.76881985,0.7,0.673046322,0.765651621,0.278746607,3.395786673,0.730203616
B_0556,I_047,C_24,0.4302,21.3915,74.20787003,0.619598166,0.705293728,0.850159708,0.17280482,4.528797535,0.699506221
B_1925,I_018,C_17,0.7757,32.8356,86.83914175,0.142020878,0.989862637,1,0.322793053,4.556800415,1
B_0608,I_016,C_09,0.6168,30.8263,68.16694317,0.444613345,0.771961955,0.925552993,0.3449652,4.191784081,0.758775327
B_1619,I_051,C_08,0.7656,29.9476,68.81482671,0.22715214,0.959048598,0.683674,0.292008748,4.394443494,0.868340817
B_0758,I_009,C_22,0.6743,34.5025,90.60669647,0.305443363,0.846779395,0.459139577,0.37184024,4.815447758,0.91459016
B_0439,I_044,C_19,0.3000,23.1985,72.19092138,0.7,0.795543474,0.57108362,0.150707468,3.992922515,0.54194451
B_0583,I_001,C_01,0.4719,21.8628,80.47911485,0.578279044,0.905515084,0.748359226,0.34855404,4.727821985,0.884315984
B_1519,I_063,C_12,0.6781,31.4173,72.07541356,0.350111855,0.749787864,0.680940954,0.151065656,4.066489798,0.561895273
B_0528,I_062,C_14,0.7773,25.5309,80.07441358,0.208800346,0.83085453,0.884392243,0.173052077,3.664363566,0.807416701
B_0343,I_112,C_15,0.4117,21.1567,84.81320847,0.545352783,0.784235086,0.786684813,0.318229862,3.383880124,0.834033814
B_1737,I_103,C_01,0.4979,40.0000,90.02765279,0.436509377,1,0.815415191,0.295858847,4.943520407,0.527825277
B_0368,I_116,C_16,0.6380,24.5991,65.77050695,0.397375819,0.641887724,0.753626525,0.337902212,4.16438349,0.729005748
B_0186,I_096,C_10,0.7403,29.5558,80.31579063,0.289433732,0.819656487,0.682399871,0.335700789,4.384189836,0.697166142
B_1117,I_001,C_16,0.5190,30.2011,82.25397483,0.465568519,0.555332309,0.763034182,0.17818923,3.852969191,0.820195575
B_1755,I_042,C_04,0.6017,27.7228,64.26504091,0.421299275,0.896307207,0.619802821,0.246930091,4.161572367,0.571472028
B_1426,I_066,C_03,0.7392,29.4591,94.31741097,0.303303527,0.923693522,0.999964085,0.227951586,4.624184115,0.84538
B_0301,I_086,C_06,0.4834,24.1643,86.10369675,0.456757164,0.80731679,0.592100583,0.25496754,3.086353601,0.881847146
B_1904,I_085,C_22,0.7611,33.8035,72.45645429,0.222160541,0.453641826,1,0.288619737,4.17310465,0.514385229
B_0833,I_054,C_04,0.5634,34.2486,82.90959219,0.430339709,0.634091772,0.568204014,0.095414415,4.323340281,1
B_0544,I_053,C_12,0.5055,22.6845,91.13163736,0.485216696,0.753172827,0.892410734,0.317880726,3.633616128,0.464285346
B_1601,I_093,C_20,0.7972,26.2647,92.6842784,0.196782429,0.762954971,0.834888428,0.210618014,4.611592357,1
B_0351,I_069,C_03,0.6415,28.1814,67.52122804,0.363215732,0.984863779,0.741100677,0.24604503,4.269148412,0.589628682
B_1933,I_099,C_20,0.7812,26.2202,98.89319173,0.260238943,0.638263495,1,0.355884858,5,0.719054568
B_1511,I_021,C_23,0.6935,30.2077,85.51321216,0.227570516,0.939617726,0.92555275,0.181456769,4.944255463,0.797914816
B_0979,I_092,C_02,0.6147,26.4477,79.56090888,0.428231437,0.792711561,0.513643867,0.274070019,4.663504867,0.889813514
B_0176,I_103,C_22,0.8329,35.9423,91.63341132,0.171580188,0.846021497,0.770478312,0.472911328,4.620918428,0.650706064
B_0483,I_002,C_08,0.7637,32.0942,81.81938644,0.149348825,0.782692913,0.834815033,0.261997677,5,0.588640284
B_1413,I_103,C_03,0.8081,23.8054,79.43570932,0.238464649,0.792941094,0.704210256,0.265597349,4.400864955,0.724466782
B_1611,I_114,C_12,0.6592,40.0000,66.04995802,0.404101976,0.916760145,0.693021843,0.096019783,3.984370089,0.528473145
B_0124,I_045,C_16,0.3791,25.3855,76.62742042,0.449638132,0.88424449,0.544324865,0.301589844,4.054403208,0.807218486
B_0600,I_063,C_01,0.6477,25.4539,81.1760215,0.283504355,0.752890955,0.533361533,0.159427171,4.902469565,0.679945909
B_1795,I_053,C_19,0.5841,18.9299,79.89999803,0.408835694,1,0.634137896,0.102642862,3.825010244,0.661237213
B_1746,I_029,C_15,0.4873,28.6461,71.26710061,0.608210661,0.79606531,0.78773015,0.192661527,3.886291558,0.943795794
B_1379,I_038,C_13,0.3979,33.9846,64.83945396,0.637940414,0.802298435,0.803072131,0.122734838,3.935663298,0.890394609
B_1186,I_017,C_04,0.6536,28.9008,65.75185386,0.33543346,0.562892434,0.559131756,0.292096395,4.585056489,0.694092392
B_0486,I_104,C_04,0.6395,26.6956,93.28401739,0.386695214,0.946872052,0.841531839,0.121439968,3.851251869,0.798604589
B_0332,I_057,C_13,0.5927,26.6025,85.55431931,0.426640742,0.679165929,0.67041413,0.263507862,4.396729123,0.718497758
B_0789,I_087,C_15,0.7238,23.3114,73.14940335,0.264271815,0.943488529,0.712406812,0.194972495,3.57477001,0.889995718
B_0195,I_103,C_12,0.7750,36.1668,70.62518092,0.17330504,0.889700459,1,0.260263478,4.245405073,0.895613879
B_0638,I_069,C_11,0.5741,24.4488,59.82864019,0.518647271,0.883465607,0.770089133,0.372407578,4.465428318,0.854293422
B_0472,I_104,C_02,0.6589,26.5309,59.86587993,0.284531878,0.468146003,0.757679465,0.174467968,3.914803165,0.515007223
B_1714,I_099,C_25,0.6155,31.5582,80.86444509,0.372971384,1,0.703492055,0.355114099,4.301902352,0.74190447
B_0323,I_105,C_01,0.7996,32.0100,83.72592514,0.180815099,0.928591374,0.892867667,0.331360349,4.43094925,0.656323956
B_1197,I_010,C_12,0.9800,34.2859,98.1851633,0.02,0.769615286,0.705066155,0.185740479,4.256290591,0.852884747
B_0267,I_113,C_12,0.3527,17.4322,97.23270174,0.575137165,0.487097232,0.805590968,0.138300837,3.783266635,0.734445634
B_1544,I_007,C_06,0.8610,26.8149,82.17875034,0.12287766,0.950588013,0.692580325,0.270662139,4.059463849,0.839422029
B_1804,I_036,C_19,0.3000,16.1311,67.76366733,0.693990163,0.603904286,0.828368054,0.14627423,3.746262523,0.769544747
B_0068,I_090,C_06,0.6357,35.2569,87.51142205,0.352268649,0.878070791,0.717327584,0.311888924,4.142058636,0.673347583
B_1738,I_073,C_08,0.3000,30.2167,66.78241511,0.7,0.660300954,0.875347759,0.187009054,3.858651666,0.500744203
B_1593,I_056,C_08,0.6906,31.4181,83.9526092,0.302731735,0.890475302,1,0.460427252,4.309304202,0.852808964
B_1564,I_029,C_15,0.5688,24.1512,68.5570309,0.470136896,0.604292481,0.872962525,0.475844412,3.995914891,0.383170137
B_0481,I_027,C_05,0.4913,18.3379,66.80170708,0.448220752,0.951409349,0.596895762,0.058260745,3.753403069,0.595711987
B_1757,I_041,C_17,0.3777,18.9088,80.6144951,0.589345233,0.919441447,0.296784086,0.271206464,3.637598826,0.666667853
B_1913,I_048,C_01,0.6403,29.0837,87.19557576,0.371365347,1,0.887516618,0.326891054,4.998017919,0.762134316
B_1441,I_015,C_18,0.6940,35.5884,84.979629,0.289184904,0.754190131,0.601488622,0.29878855,5,0.965829211
B_1461,I_020,C_22,0.4472,20.9795,85.51173023,0.508500281,0.484257937,0.791121764,0.252406976,4.445568992,0.815402352
B_0888,I_015,C_16,0.7669,33.9728,86.09125401,0.275379945,0.595142789,0.807239177,0.238899382,4.457177314,0.778394864
B_0423,I_021,C_18,0.6638,33.1564,92.72081701,0.28176921,0.65542175,0.873643,0.352992315,4.653692214,0.711703565
B_1675,I_014,C_04,0.9800,23.2215,91.37211742,0.02,1,0.705397877,0.420634345,4.977579723,0.816908361
B_1450,I_002,C_14,0.6931,37.6427,82.59145475,0.206887095,0.712998025,0.534926028,0.271353818,4.161638969,1
B_0765,I_111,C_24,0.6621,24.8465,83.53984374,0.325097692,0.55733163,1,0.085450143,4.588124269,0.692960422
B_0520,I_032,C_12,0.4906,29.1778,80.9867359,0.468452979,0.755494031,0.818503954,0.288686451,4.057141629,0.802818759
B_1432,I_038,C_17,0.4193,14.8799,57.30596285,0.624753195,0.528886736,0.753277402,0.006768362,3.522557376,0.621685967
B_0614,I_078,C_09,0.7343,27.6605,97.59894525,0.239384823,0.859034325,0.971947982,0.280332824,3.958061541,0.412410773
B_1531,I_052,C_01,0.7263,17.2447,69.6536751,0.275209577,0.916576913,0.745690917,0.27123356,4.388184271,0.69046894
B_1783,I_017,C_24,0.7180,32.4224,79.28145319,0.367536329,0.705313619,0.99652954,0.446029226,4.053965945,0.859614035
B_1659,I_008,C_23,0.6469,28.4783,85.11308894,0.391302222,0.850570173,0.813884692,0.287714552,3.960105323,0.797398929
